award_id,reporting_fiscal_year,reporting_fiscal_month,gross_outlay_amount,transaction_obligated_amount,is_quarterly_submission,federal_account,account_title,recipient_name,recipient_id,award_description,award_usaspending_url
80NM0018F0452,2025,9,12450448.6,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,9,-28000.0,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,9,4854280.82,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,8,3199622.89,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,8,12450448.6,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,8,-28000.0,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,7,-28000.0,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,7,1141603.42,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,7,12450448.6,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,6,11974149.13,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,6,-28000.0,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,5,-28000.0,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,5,10518883.06,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,4,0.0,5910000.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,4,-28000.0,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,4,9010005.36,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,3,-28000.0,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
80NM0018F0452,2025,3,7310858.7,0.0,False,080-0120,"Science, National Aeronautics and Space Administration",California Institute of Technology,6e76fa33-2d96-c636-941c-bca1997db076-C,Juno phase E 44-16499,https://www.usaspending.gov/award/CONT_AWD_80NM0018F0452_8000_80NM0018D0004_8000/
